STATE,STATENAME,ST_CASE,VEH_NO,MDRDSTRD,MDRDSTRDNAME
51,Virginia,510563,1,92,"Distraction (Distracted), Details Unknown"
51,Virginia,510564,1,98,Other Distraction [Specify:]
51,Virginia,510565,1,0,Not Distracted
51,Virginia,510566,1,0,Not Distracted
51,Virginia,510567,1,0,Not Distracted
51,Virginia,510568,1,98,Other Distraction [Specify:]
51,Virginia,510569,1,0,Not Distracted
51,Virginia,510570,1,0,Not Distracted
51,Virginia,510570,2,0,Not Distracted
51,Virginia,510571,1,0,Not Distracted
51,Virginia,510572,1,0,Not Distracted
51,Virginia,510573,1,0,Not Distracted
51,Virginia,510574,1,0,Not Distracted
51,Virginia,510575,1,0,Not Distracted
51,Virginia,510575,2,0,Not Distracted
51,Virginia,510576,1,98,Other Distraction [Specify:]
51,Virginia,510577,1,0,Not Distracted
51,Virginia,510578,1,0,Not Distracted
51,Virginia,510579,1,98,Other Distraction [Specify:]
51,Virginia,510579,2,0,Not Distracted
51,Virginia,510580,1,96,Not Reported
51,Virginia,510581,1,0,Not Distracted
51,Virginia,510581,2,0,Not Distracted
51,Virginia,510582,1,0,Not Distracted
51,Virginia,510582,2,0,Not Distracted
51,Virginia,510583,1,0,Not Distracted
51,Virginia,510584,1,0,Not Distracted
51,Virginia,510584,2,0,Not Distracted
51,Virginia,510584,3,0,Not Distracted
51,Virginia,510584,4,0,Not Distracted
51,Virginia,510585,1,0,Not Distracted
51,Virginia,510585,2,0,Not Distracted
51,Virginia,510586,1,98,Other Distraction [Specify:]
51,Virginia,510587,1,0,Not Distracted
51,Virginia,510587,2,0,Not Distracted
51,Virginia,510588,1,0,Not Distracted
51,Virginia,510589,1,0,Not Distracted
51,Virginia,510590,1,92,"Distraction (Distracted), Details Unknown"
51,Virginia,510590,2,96,Not Reported
51,Virginia,510591,1,0,Not Distracted
51,Virginia,510592,1,96,Not Reported
51,Virginia,510593,1,0,Not Distracted
51,Virginia,510594,1,98,Other Distraction [Specify:]
51,Virginia,510594,2,98,Other Distraction [Specify:]
51,Virginia,510595,1,98,Other Distraction [Specify:]
51,Virginia,510596,1,0,Not Distracted
51,Virginia,510596,2,0,Not Distracted
51,Virginia,510597,1,0,Not Distracted
51,Virginia,510598,1,0,Not Distracted
51,Virginia,510599,1,96,Not Reported
51,Virginia,510599,2,0,Not Distracted
51,Virginia,510600,1,98,Other Distraction [Specify:]
51,Virginia,510601,1,0,Not Distracted
51,Virginia,510602,1,0,Not Distracted
51,Virginia,510603,1,0,Not Distracted
51,Virginia,510604,1,0,Not Distracted
51,Virginia,510605,1,0,Not Distracted
51,Virginia,510606,1,0,Not Distracted
51,Virginia,510607,1,0,Not Distracted
51,Virginia,510607,2,0,Not Distracted
51,Virginia,510608,1,0,Not Distracted
51,Virginia,510609,1,0,Not Distracted
51,Virginia,510610,1,0,Not Distracted
51,Virginia,510610,2,0,Not Distracted
51,Virginia,510610,3,0,Not Distracted
51,Virginia,510611,1,0,Not Distracted
51,Virginia,510611,2,96,Not Reported
51,Virginia,510612,1,96,Not Reported
51,Virginia,510613,1,0,Not Distracted
51,Virginia,510613,2,0,Not Distracted
51,Virginia,510614,1,92,"Distraction (Distracted), Details Unknown"
51,Virginia,510615,1,0,Not Distracted
51,Virginia,510616,1,0,Not Distracted
51,Virginia,510616,2,0,Not Distracted
51,Virginia,510617,1,0,Not Distracted
51,Virginia,510618,1,0,Not Distracted
51,Virginia,510619,1,0,Not Distracted
51,Virginia,510620,1,0,Not Distracted
51,Virginia,510620,2,0,Not Distracted
51,Virginia,510621,1,98,Other Distraction [Specify:]
51,Virginia,510622,1,96,Not Reported
51,Virginia,510622,2,0,Not Distracted
51,Virginia,510623,1,0,Not Distracted
51,Virginia,510624,1,92,"Distraction (Distracted), Details Unknown"
51,Virginia,510625,1,0,Not Distracted
51,Virginia,510626,1,96,Not Reported
51,Virginia,510627,1,0,Not Distracted
51,Virginia,510628,1,13,Eating or Drinking
51,Virginia,510629,1,0,Not Distracted
51,Virginia,510629,2,0,Not Distracted
51,Virginia,510629,3,0,Not Distracted
51,Virginia,510630,1,0,Not Distracted
51,Virginia,510630,2,0,Not Distracted
51,Virginia,510631,1,98,Other Distraction [Specify:]
51,Virginia,510632,1,0,Not Distracted
51,Virginia,510633,1,0,Not Distracted
51,Virginia,510634,1,98,Other Distraction [Specify:]
51,Virginia,510634,2,0,Not Distracted
51,Virginia,510634,3,0,Not Distracted
51,Virginia,510635,1,0,Not Distracted
51,Virginia,510636,1,96,Not Reported
51,Virginia,510637,1,0,Not Distracted
51,Virginia,510638,1,0,Not Distracted
51,Virginia,510639,1,98,Other Distraction [Specify:]
51,Virginia,510640,1,0,Not Distracted
51,Virginia,510641,1,97,Lost in Thought / Day dreaming
51,Virginia,510641,2,99,Reported as Unknown if Distracted
51,Virginia,510642,1,0,Not Distracted
51,Virginia,510642,2,0,Not Distracted
51,Virginia,510642,3,98,Other Distraction [Specify:]
51,Virginia,510642,4,92,"Distraction (Distracted), Details Unknown"
51,Virginia,510643,1,98,Other Distraction [Specify:]
51,Virginia,510644,1,0,Not Distracted
51,Virginia,510645,1,98,Other Distraction [Specify:]
51,Virginia,510646,1,0,Not Distracted
51,Virginia,510647,1,0,Not Distracted
51,Virginia,510648,1,0,Not Distracted
51,Virginia,510649,1,0,Not Distracted
51,Virginia,510649,2,0,Not Distracted
51,Virginia,510650,1,0,Not Distracted
51,Virginia,510651,1,96,Not Reported
51,Virginia,510652,1,0,Not Distracted
51,Virginia,510653,1,96,Not Reported
51,Virginia,510654,1,0,Not Distracted
51,Virginia,510655,1,0,Not Distracted
51,Virginia,510656,1,0,Not Distracted
51,Virginia,510657,1,0,Not Distracted
51,Virginia,510657,2,0,Not Distracted
51,Virginia,510658,1,12,"Distracted by Outside Person, Object or Event"
51,Virginia,510659,1,98,Other Distraction [Specify:]
51,Virginia,510660,1,96,Not Reported
51,Virginia,510660,2,96,Not Reported
51,Virginia,510661,1,96,Not Reported
51,Virginia,510661,2,0,Not Distracted
51,Virginia,510662,1,96,Not Reported
51,Virginia,510663,1,10,While Using or Reaching for Device/Object Brought into Vehicle
51,Virginia,510663,2,0,Not Distracted
51,Virginia,510665,1,0,Not Distracted
51,Virginia,510666,1,96,Not Reported
51,Virginia,510667,1,0,Not Distracted
51,Virginia,510668,1,0,Not Distracted
51,Virginia,510668,2,0,Not Distracted
51,Virginia,510669,1,0,Not Distracted
51,Virginia,510670,1,0,Not Distracted
51,Virginia,510670,2,0,Not Distracted
51,Virginia,510671,1,92,"Distraction (Distracted), Details Unknown"
51,Virginia,510672,1,96,Not Reported
51,Virginia,510672,2,0,Not Distracted
51,Virginia,510673,1,0,Not Distracted
51,Virginia,510674,1,0,Not Distracted
51,Virginia,510675,1,98,Other Distraction [Specify:]
51,Virginia,510676,1,0,Not Distracted
51,Virginia,510677,1,98,Other Distraction [Specify:]
51,Virginia,510677,2,0,Not Distracted
51,Virginia,510678,1,0,Not Distracted
51,Virginia,510678,2,0,Not Distracted
51,Virginia,510678,3,0,Not Distracted
51,Virginia,510678,4,0,Not Distracted
51,Virginia,510678,5,0,Not Distracted
51,Virginia,510678,6,0,Not Distracted
51,Virginia,510679,1,0,Not Distracted
51,Virginia,510680,1,0,Not Distracted
51,Virginia,510680,2,0,Not Distracted
51,Virginia,510681,1,98,Other Distraction [Specify:]
51,Virginia,510681,2,0,Not Distracted
51,Virginia,510682,1,0,Not Distracted
51,Virginia,510683,1,0,Not Distracted
51,Virginia,510684,1,98,Other Distraction [Specify:]
51,Virginia,510685,1,0,Not Distracted
51,Virginia,510686,1,98,Other Distraction [Specify:]
51,Virginia,510687,1,96,Not Reported
51,Virginia,510687,2,96,Not Reported
51,Virginia,510687,3,96,Not Reported
51,Virginia,510687,4,96,Not Reported
51,Virginia,510688,1,96,Not Reported
51,Virginia,510689,1,92,"Distraction (Distracted), Details Unknown"
51,Virginia,510690,1,0,Not Distracted
51,Virginia,510691,1,98,Other Distraction [Specify:]
51,Virginia,510691,2,98,Other Distraction [Specify:]
51,Virginia,510692,1,96,Not Reported
51,Virginia,510693,1,0,Not Distracted
51,Virginia,510694,1,0,Not Distracted
51,Virginia,510695,1,0,Not Distracted
51,Virginia,510695,2,0,Not Distracted
51,Virginia,510697,1,0,Not Distracted
51,Virginia,510697,2,0,Not Distracted
51,Virginia,510698,1,98,Other Distraction [Specify:]
51,Virginia,510699,1,96,Not Reported
51,Virginia,510699,2,96,Not Reported
51,Virginia,510699,3,96,Not Reported
51,Virginia,510700,1,0,Not Distracted
51,Virginia,510701,1,0,Not Distracted
51,Virginia,510702,1,0,Not Distracted
51,Virginia,510703,1,98,Other Distraction [Specify:]
51,Virginia,510703,2,0,Not Distracted
51,Virginia,510704,1,0,Not Distracted
51,Virginia,510705,1,0,Not Distracted
51,Virginia,510706,1,0,Not Distracted
51,Virginia,510706,2,0,Not Distracted
51,Virginia,510707,1,0,Not Distracted
51,Virginia,510708,1,0,Not Distracted
51,Virginia,510709,1,0,Not Distracted
51,Virginia,510710,1,0,Not Distracted
51,Virginia,510710,2,0,Not Distracted
51,Virginia,510711,1,0,Not Distracted
51,Virginia,510712,1,96,Not Reported
51,Virginia,510712,2,0,Not Distracted
51,Virginia,510713,1,0,Not Distracted
51,Virginia,510713,2,0,Not Distracted
51,Virginia,510714,1,96,Not Reported
51,Virginia,510715,1,92,"Distraction (Distracted), Details Unknown"
51,Virginia,510716,1,98,Other Distraction [Specify:]
51,Virginia,510717,1,0,Not Distracted
51,Virginia,510718,1,98,Other Distraction [Specify:]
51,Virginia,510718,2,0,Not Distracted
51,Virginia,510718,3,0,Not Distracted
51,Virginia,510719,1,0,Not Distracted
51,Virginia,510720,1,98,Other Distraction [Specify:]
51,Virginia,510721,1,0,Not Distracted
51,Virginia,510721,2,0,Not Distracted
51,Virginia,510721,3,0,Not Distracted
51,Virginia,510721,4,0,Not Distracted
51,Virginia,510722,1,0,Not Distracted
51,Virginia,510722,2,98,Other Distraction [Specify:]
51,Virginia,510723,1,0,Not Distracted
51,Virginia,510724,1,0,Not Distracted
51,Virginia,510725,1,0,Not Distracted
51,Virginia,510725,2,0,Not Distracted
51,Virginia,510726,1,96,Not Reported
51,Virginia,510727,1,0,Not Distracted
51,Virginia,510728,1,92,"Distraction (Distracted), Details Unknown"
51,Virginia,510729,1,0,Not Distracted
51,Virginia,510730,1,0,Not Distracted
51,Virginia,510731,1,98,Other Distraction [Specify:]
51,Virginia,510732,1,0,Not Distracted
51,Virginia,510732,2,0,Not Distracted
51,Virginia,510733,1,98,Other Distraction [Specify:]
51,Virginia,510734,1,0,Not Distracted
51,Virginia,510735,1,0,Not Distracted
51,Virginia,510735,2,0,Not Distracted
51,Virginia,510736,1,96,Not Reported
51,Virginia,510737,1,0,Not Distracted
51,Virginia,510738,1,96,Not Reported
51,Virginia,510738,2,96,Not Reported
51,Virginia,510739,1,0,Not Distracted
51,Virginia,510740,1,0,Not Distracted
51,Virginia,510741,1,0,Not Distracted
51,Virginia,510741,2,0,Not Distracted
51,Virginia,510742,1,96,Not Reported
51,Virginia,510742,2,96,Not Reported
51,Virginia,510743,1,0,Not Distracted
51,Virginia,510743,2,0,Not Distracted
51,Virginia,510744,1,96,Not Reported
51,Virginia,510745,1,0,Not Distracted
51,Virginia,510746,1,0,Not Distracted
51,Virginia,510746,2,0,Not Distracted
51,Virginia,510747,1,0,Not Distracted
51,Virginia,510748,1,0,Not Distracted
51,Virginia,510748,2,0,Not Distracted
51,Virginia,510749,1,0,Not Distracted
51,Virginia,510750,1,0,Not Distracted
51,Virginia,510750,2,0,Not Distracted
51,Virginia,510751,1,96,Not Reported
51,Virginia,510751,2,96,Not Reported
51,Virginia,510752,1,0,Not Distracted
51,Virginia,510753,1,98,Other Distraction [Specify:]
51,Virginia,510754,1,0,Not Distracted
51,Virginia,510755,1,0,Not Distracted
51,Virginia,510756,1,0,Not Distracted
51,Virginia,510757,1,98,Other Distraction [Specify:]
51,Virginia,510758,1,0,Not Distracted
51,Virginia,510759,1,0,Not Distracted
51,Virginia,510759,2,0,Not Distracted
51,Virginia,510760,1,0,Not Distracted
51,Virginia,510761,1,96,Not Reported
51,Virginia,510761,2,96,Not Reported
51,Virginia,510762,1,98,Other Distraction [Specify:]
51,Virginia,510762,2,98,Other Distraction [Specify:]
51,Virginia,510763,1,15,Other Mobile Phone Related
51,Virginia,510763,2,0,Not Distracted
51,Virginia,510764,1,96,Not Reported
51,Virginia,510765,1,92,"Distraction (Distracted), Details Unknown"
51,Virginia,510766,1,0,Not Distracted
51,Virginia,510767,1,0,Not Distracted
51,Virginia,510768,1,0,Not Distracted
51,Virginia,510769,1,96,Not Reported
51,Virginia,510770,1,0,Not Distracted
51,Virginia,510771,1,98,Other Distraction [Specify:]
51,Virginia,510771,2,0,Not Distracted
51,Virginia,510772,1,92,"Distraction (Distracted), Details Unknown"
51,Virginia,510773,1,96,Not Reported
51,Virginia,510773,2,96,Not Reported
51,Virginia,510774,1,0,Not Distracted
51,Virginia,510775,1,96,Not Reported
51,Virginia,510776,1,0,Not Distracted
51,Virginia,510776,2,0,Not Distracted
51,Virginia,510777,1,3,By Other Occupant(s)
51,Virginia,510777,2,0,Not Distracted
51,Virginia,510777,3,0,Not Distracted
51,Virginia,510778,1,0,Not Distracted
51,Virginia,510779,1,96,Not Reported
51,Virginia,510780,1,96,Not Reported
51,Virginia,510780,2,96,Not Reported
51,Virginia,510781,1,96,Not Reported
51,Virginia,510782,1,96,Not Reported
53,Washington,530001,1,92,"Distraction (Distracted), Details Unknown"
53,Washington,530002,1,96,Not Reported
53,Washington,530002,2,96,Not Reported
53,Washington,530003,1,96,Not Reported
53,Washington,530003,2,96,Not Reported
53,Washington,530004,1,96,Not Reported
53,Washington,530005,1,96,Not Reported
53,Washington,530006,1,93,"Inattention (Inattentive), Details Unknown"
53,Washington,530007,1,17,Distraction/Inattention
53,Washington,530008,1,96,Not Reported
53,Washington,530009,1,92,"Distraction (Distracted), Details Unknown"
53,Washington,530009,2,0,Not Distracted
53,Washington,530009,3,0,Not Distracted
53,Washington,530010,1,96,Not Reported
53,Washington,530011,1,96,Not Reported
53,Washington,530012,1,96,Not Reported
53,Washington,530012,2,96,Not Reported
53,Washington,530013,1,93,"Inattention (Inattentive), Details Unknown"
53,Washington,530014,1,96,Not Reported
53,Washington,530015,1,96,Not Reported
53,Washington,530016,1,96,Not Reported
53,Washington,530017,1,96,Not Reported
53,Washington,530017,2,96,Not Reported
53,Washington,530017,3,96,Not Reported
53,Washington,530017,4,96,Not Reported
53,Washington,530017,5,96,Not Reported
53,Washington,530018,1,96,Not Reported
53,Washington,530018,2,96,Not Reported
53,Washington,530019,1,96,Not Reported
53,Washington,530020,1,96,Not Reported
53,Washington,530020,2,96,Not Reported
53,Washington,530021,1,96,Not Reported
53,Washington,530022,1,93,"Inattention (Inattentive), Details Unknown"
53,Washington,530022,2,96,Not Reported
53,Washington,530023,1,96,Not Reported
53,Washington,530023,2,0,Not Distracted
53,Washington,530023,3,0,Not Distracted
53,Washington,530023,4,0,Not Distracted
53,Washington,530024,1,96,Not Reported
53,Washington,530025,1,93,"Inattention (Inattentive), Details Unknown"
53,Washington,530026,1,92,"Distraction (Distracted), Details Unknown"
53,Washington,530027,1,96,Not Reported
53,Washington,530027,2,96,Not Reported
53,Washington,530028,1,6,While Manipulating Mobile Phone
53,Washington,530029,1,96,Not Reported
53,Washington,530030,1,96,Not Reported
53,Washington,530030,2,96,Not Reported
53,Washington,530031,1,96,Not Reported
53,Washington,530031,2,96,Not Reported
53,Washington,530031,3,96,Not Reported
53,Washington,530032,1,96,Not Reported
53,Washington,530032,2,96,Not Reported
53,Washington,530033,1,96,Not Reported
53,Washington,530033,2,96,Not Reported
53,Washington,530033,3,0,Not Distracted
53,Washington,530034,1,93,"Inattention (Inattentive), Details Unknown"
53,Washington,530035,1,96,Not Reported
53,Washington,530035,2,96,Not Reported
53,Washington,530036,1,96,Not Reported
53,Washington,530036,2,96,Not Reported
53,Washington,530037,1,96,Not Reported
53,Washington,530038,1,96,Not Reported
53,Washington,530039,1,96,Not Reported
53,Washington,530039,2,0,Not Distracted
53,Washington,530039,3,96,Not Reported
53,Washington,530039,4,96,Not Reported
53,Washington,530039,5,96,Not Reported
53,Washington,530039,6,96,Not Reported
53,Washington,530039,7,96,Not Reported
53,Washington,530041,1,92,"Distraction (Distracted), Details Unknown"
53,Washington,530042,1,96,Not Reported
53,Washington,530044,1,96,Not Reported
53,Washington,530045,1,92,"Distraction (Distracted), Details Unknown"
53,Washington,530045,2,96,Not Reported
53,Washington,530045,3,96,Not Reported
53,Washington,530045,4,96,Not Reported
53,Washington,530046,1,96,Not Reported
53,Washington,530046,2,96,Not Reported
53,Washington,530047,1,96,Not Reported
53,Washington,530048,1,96,Not Reported
53,Washington,530048,2,96,Not Reported
53,Washington,530049,1,93,"Inattention (Inattentive), Details Unknown"
53,Washington,530049,2,96,Not Reported
53,Washington,530049,3,96,Not Reported
53,Washington,530050,1,96,Not Reported
53,Washington,530050,2,96,Not Reported
53,Washington,530051,1,96,Not Reported
53,Washington,530052,1,92,"Distraction (Distracted), Details Unknown"
53,Washington,530053,1,96,Not Reported
53,Washington,530054,1,93,"Inattention (Inattentive), Details Unknown"
53,Washington,530055,1,0,Not Distracted
53,Washington,530055,2,0,Not Distracted
53,Washington,530056,1,96,Not Reported
53,Washington,530056,2,96,Not Reported
53,Washington,530057,1,96,Not Reported
53,Washington,530057,2,96,Not Reported
53,Washington,530058,1,96,Not Reported
53,Washington,530058,2,96,Not Reported
53,Washington,530059,1,96,Not Reported
53,Washington,530059,2,96,Not Reported
53,Washington,530060,1,96,Not Reported
53,Washington,530060,2,0,Not Distracted
53,Washington,530060,3,96,Not Reported
53,Washington,530061,1,96,Not Reported
53,Washington,530062,1,96,Not Reported
53,Washington,530062,2,96,Not Reported
53,Washington,530063,1,96,Not Reported
53,Washington,530064,1,96,Not Reported
53,Washington,530065,1,96,Not Reported
53,Washington,530065,2,96,Not Reported
53,Washington,530065,3,96,Not Reported
53,Washington,530065,4,96,Not Reported
53,Washington,530065,5,96,Not Reported
53,Washington,530065,6,96,Not Reported
53,Washington,530066,1,96,Not Reported
53,Washington,530066,2,96,Not Reported
53,Washington,530067,1,93,"Inattention (Inattentive), Details Unknown"
53,Washington,530068,1,96,Not Reported
53,Washington,530069,1,96,Not Reported
53,Washington,530070,1,15,Other Mobile Phone Related
53,Washington,530070,2,96,Not Reported
53,Washington,530071,1,92,"Distraction (Distracted), Details Unknown"
53,Washington,530072,1,96,Not Reported
53,Washington,530073,1,96,Not Reported
53,Washington,530073,2,96,Not Reported
53,Washington,530073,3,96,Not Reported
53,Washington,530073,4,96,Not Reported
53,Washington,530074,1,96,Not Reported
53,Washington,530075,1,96,Not Reported
53,Washington,530075,2,96,Not Reported
53,Washington,530076,1,92,"Distraction (Distracted), Details Unknown"
