"STATE","STATENAME","ST_CASE","VEH_NO","PVE_FORMS","PNUMOCCS","PNUMOCCSNAME","PDAY","PDAYNAME","PMONTH","PMONTHNAME","PHOUR","PHOURNAME","PMINUTE","PMINUTENAME","PHARM_EV","PHARM_EVNAME","PMAN_COLL","PMAN_COLLNAME","PTYPE","PTYPENAME","PHIT_RUN","PHIT_RUNNAME","PREG_STAT","PREG_STATNAME","POWNER","POWNERNAME","PMAKE","PMAKENAME","PMODEL","PMAK_MOD","PBODYTYP","PBODYTYPNAME","PMODYEAR","PMODYEARNAME","PVIN","PVINNAME","PVIN_1","PVIN_2","PVIN_3","PVIN_4","PVIN_5","PVIN_6","PVIN_7","PVIN_8","PVIN_9","PVIN_10","PVIN_11","PVIN_12","PTRAILER","PTRAILERNAME","PMCARR_I1","PMCARR_I1NAME","PMCARR_I2","PMCARR_I2NAME","PMCARR_ID","PMCARR_IDNAME","PGVWR","PGVWRNAME","PV_CONFIG","PV_CONFIGNAME","PCARGTYP","PCARGTYPNAME","PHAZ_INV","PHAZ_INVNAME","PHAZPLAC","PHAZPLACNAME","PHAZ_ID","PHAZ_IDNAME","PHAZ_CNO","PHAZ_CNONAME","PHAZ_REL","PHAZ_RELNAME","PBUS_USE","PBUS_USENAME","PSP_USE","PSP_USENAME","PEM_USE","PEM_USENAME","PUNDERIDE","PUNDERIDENAME","PIMPACT1","PIMPACT1NAME","PVEH_SEV","PVEH_SEVNAME","PTOWED","PTOWEDNAME","PM_HARM","PM_HARMNAME","PVEH_SC1","PVEH_SC1NAME","PVEH_SC2","PVEH_SC2NAME","PFIRE","PFIRENAME","PDEATHS","PTRLR1VIN","PTRLR1VINNAME","PTRLR2VIN","PTRLR2VINNAME","PTRLR3VIN","PTRLR3VINNAME"
29,"Missouri",290517,3,1,0,"None",10,10,8,"August",6,"6:00am-6:59am",0,0,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",29,"Missouri",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",59,"Lexus",34,"Lexus GS-300/350/400/430/ 450h/460",4,"4-door sedan, hardtop",1999,1999,"JT8BD68S8X00","JT8BD68S8X00","J","T",8,"B","D",6,8,"S",8,"X",0,0,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",3,"3 Clock Point",8,"Not Reported",5,"Not Towed",14,"Parked Motor Vehicle",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
29,"Missouri",290527,2,1,1,1,4,4,9,"September",8,"8:00am-8:59am",55,55,45,"Working Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",4,"Working Motor Vehicle (highway construction, maintenance, utility only)",0,"No",29,"Missouri",3,"Vehicle Registered as Business/Company/Government Vehicle",84,"International Harvester/Navistar",881,"International Harvester/Navistar Medium/Heavy - CBE",63,"Single-unit straight truck or Cab-Chassis (GVWR greater than 26,000 lbs.)",2010,2010,"1HTWHAZT3AJ2","1HTWHAZT3AJ2",1,"H","T","W","H","A","Z","T",3,"A","J",2,1,"One Trailing Unit",88,"None",888888888,"None",88888888888,"None",3,"26,001 lbs. or more",4,"Truck Pulling Trailer(s)",97,"Other",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,"4S93A2415GH0","4S93A2415GH0",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
29,"Missouri",290544,2,1,0,"None",7,7,7,"July",13,"1:00pm-1:59pm",56,56,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",29,"Missouri",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",19,"Cadillac",3,"Cadillac Deville/Fleetwood,Coupe de Ville, Sedan de Ville, Fleetwood Brougham, Fleetwood 60 Special, d`Elegan",4,"4-door sedan, hardtop",1992,1992,"1G6CD53B4N42","1G6CD53B4N42",1,"G",6,"C","D",5,3,"B",4,"N",4,2,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",8,"Not Reported",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
29,"Missouri",290774,2,1,0,"None",5,5,12,"December",23,"11:00pm-11:59pm",5,5,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",29,"Missouri",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",7,"Dodge",21,"Dodge Magnum",6,"Station Wagon (excluding van and truck based)",2007,2007,"AD4FV47V67H7","AD4FV47V67H7","A","D",4,"F","V",4,7,"V",6,7,"H",7,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",7,"7 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
29,"Missouri",290795,2,1,0,"None",16,16,12,"December",15,"3:00pm-3:59pm",10,10,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",29,"Missouri",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",12,"Ford",481,"Ford F-Series pickup",34,"Light Pickup",1988,1988,"1FTEF14N0JKA","1FTEF14N0JKA",1,"F","T","E","F",1,4,"N",0,"J","K","A",0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",12,"12 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
29,"Missouri",290809,2,1,0,"None",15,15,12,"December",17,"5:00pm-5:59pm",3,3,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",29,"Missouri",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",20,"Chevrolet",37,"Chevrolet Malibu/Malibu Maxx",4,"4-door sedan, hardtop",2004,2004,"1G1ZT548X4F1","1G1ZT548X4F1",1,"G",1,"Z","T",5,4,8,"X",4,"F",1,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",11,"11 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
29,"Missouri",290812,4,4,0,"None",19,19,12,"December",20,"8:00pm-8:59pm",46,46,12,"Motor Vehicle In-Transport",6,"Angle",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",29,"Missouri",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",20,"Chevrolet",2,"Chevrolet Impala/Caprice (For SS from 2014 on, use 20-021.)",4,"4-door sedan, hardtop",2001,2001,"2G1WF55E6193","2G1WF55E6193",2,"G",1,"W","F",5,5,"E",6,1,9,3,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",11,"11 Clock Point",8,"Not Reported",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
29,"Missouri",290812,5,4,1,1,19,19,12,"December",20,"8:00pm-8:59pm",46,46,12,"Motor Vehicle In-Transport",6,"Angle",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",29,"Missouri",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",20,"Chevrolet",481,"Chevrolet C, K, R, V-series pickup/Silverado",34,"Light Pickup",2014,2014,"1GCRCREC8EZ2","1GCRCREC8EZ2",1,"G","C","R","C","R","E","C",8,"E","Z",2,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",7,"7 Clock Point",8,"Not Reported",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
29,"Missouri",290841,3,2,0,"None",15,15,4,"April",11,"11:00am-11:59am",31,31,42,"Tree (Standing Only)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",29,"Missouri",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",23,"GMC",8,"GMC Acadia (2007-2012 only.  For 2013 on see model 423.)",6,"Station Wagon (excluding van and truck based)",2011,2011,"1GKKRSEDXBJ2","1GKKRSEDXBJ2",1,"G","K","K","R","S","E","D","X","B","J",2,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",12,"12 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
29,"Missouri",290841,4,2,0,"None",15,15,4,"April",11,"11:00am-11:59am",31,31,42,"Tree (Standing Only)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",29,"Missouri",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",13,"Lincoln",1,"Lincoln Continental (thru `81)/ Town Car",4,"4-door sedan, hardtop",2006,2006,"1LNHM83V96Y6","1LNHM83V96Y6",1,"L","N","H","M",8,3,"V",9,6,"Y",6,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",8,"Not Reported",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
30,"Montana",300071,2,1,0,"None",5,5,7,"July",22,"10:00pm-10:59pm",15,15,42,"Tree (Standing Only)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",30,"Montana",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",12,"Ford",471,"Ford Ranger",34,"Light Pickup",1993,1993,"1FTCR10A6PUC","1FTCR10A6PUC",1,"F","T","C","R",1,0,"A",6,"P","U","C",0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",99,"Reported as Unknown",2,"Minor Damage",5,"Not Towed",18,"Other Object (not fixed)",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
30,"Montana",300071,3,1,0,"None",5,5,7,"July",22,"10:00pm-10:59pm",15,15,42,"Tree (Standing Only)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",17,"Illinois",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",2,"Jeep / Kaiser-Jeep / Willys- Jeep",405,"Jeep / Kaiser-Jeep / Willys- Jeep Liberty",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2004,2004,"1J4GL58K74W2","1J4GL58K74W2",1,"J",4,"G","L",5,8,"K",7,4,"W",2,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",81,"Right",2,"Minor Damage",5,"Not Towed",18,"Other Object (not fixed)",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
30,"Montana",300166,2,1,0,"None",24,24,8,"August",1,"1:00am-1:59am",30,30,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",30,"Montana",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",2,"Jeep / Kaiser-Jeep / Willys- Jeep",407,"Jeep / Kaiser-Jeep / Willys- Jeep Patriot",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2014,2014,"1C4NJRBBXED6","1C4NJRBBXED6",1,"C",4,"N","J","R","B","B","X","E","D",6,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
32,"Nevada",320008,2,1,0,"None",12,12,1,"January",22,"10:00pm-10:59pm",57,57,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",32,"Nevada",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",22,"Pontiac",22,"Pontiac G6",4,"4-door sedan, hardtop",2009,2009,"1G2ZJ57K2942","1G2ZJ57K2942",1,"G",2,"Z","J",5,7,"K",2,9,4,2,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
32,"Nevada",320019,2,1,1,1,13,13,1,"January",15,"3:00pm-3:59pm",14,14,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",4,"Working Motor Vehicle (highway construction, maintenance, utility only)",0,"No",6,"California",3,"Vehicle Registered as Business/Company/Government Vehicle",7,"Dodge",463,"Dodge Ram Promaster",21,"Large Van-Includes van-based buses (B150-B350, Sportsman, Royal Maxiwagon, Ram, Tradesman,...)",2016,2016,"3C6TRVDG8GE1","3C6TRVDG8GE1",3,"C",6,"T","R","V","D","G",8,"G","E",1,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",5,"5 Clock Point",4,"Functional Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
32,"Nevada",320032,2,1,0,"None",29,29,3,"March",3,"3:00am-3:59am",18,18,25,"Concrete Traffic Barrier",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",32,"Nevada",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",55,"Hyundai",401,"Hyundai Santa Fe",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2004,2004,"KM8SC13D24U8","KM8SC13D24U8","K","M",8,"S","C",1,3,"D",2,4,"U",8,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",5,"5 Clock Point",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
32,"Nevada",320037,3,2,0,"None",6,6,4,"April",14,"2:00pm-2:59pm",56,56,12,"Motor Vehicle In-Transport",6,"Angle",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",32,"Nevada",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",18,"Buick / Opel",26,"Buick / Opel Cascada",1,"Convertible(excludes sun-roof,t-bar)",2017,2017,"W04WH3N56HG1","W04WH3N56HG1","W",0,4,"W","H",3,"N",5,6,"H","G",1,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",6,"Disabling Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
32,"Nevada",320087,2,1,1,1,2,2,6,"June",4,"4:00am-4:59am",12,12,33,"Curb",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",35,"New Mexico",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",49,"Toyota",40,"Toyota Camry",4,"4-door sedan, hardtop",2000,2000,"4T1BG22K2YU6","4T1BG22K2YU6",4,"T",1,"B","G",2,2,"K",2,"Y","U",6,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",61,"Left",6,"Disabling Damage",2,"Towed Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",1,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
32,"Nevada",320109,2,1,0,"None",9,9,7,"July",10,"10:00am-10:59am",29,29,18,"Other Object (not fixed)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",32,"Nevada",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",30,"Volkswagen",42,"Volkswagen Golf/Cabriolet/Cabrio/GTI/ GLI",3,"3-door/2-door hatchback",2003,2003,"9BWDH61J0340","9BWDH61J0340",9,"B","W","D","H",6,1,"J",0,3,4,0,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",81,"Right",2,"Minor Damage",5,"Not Towed",1,"Rollover/Overturn",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
32,"Nevada",320109,3,1,0,"None",9,9,7,"July",10,"10:00am-10:59am",29,29,18,"Other Object (not fixed)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",32,"Nevada",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",20,"Chevrolet",881,"Chevrolet Medium/Heavy - CBE",61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",2007,2007,"1GBJC39D07E1","1GBJC39D07E1",1,"G","B","J","C",3,9,"D",0,7,"E",1,0,"No Trailing Units",77,"Not Reported",777777777,"Not Reported",77777777777,"Not Reported",2,"10,001 lbs - 26,000 lbs",1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",98,"Unknown Cargo Body Type",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",5,"5 Clock Point",6,"Disabling Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
32,"Nevada",320109,4,1,0,"None",9,9,7,"July",10,"10:00am-10:59am",29,29,18,"Other Object (not fixed)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",32,"Nevada",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",98,"Other Make",998,"Other Make Other (vehicle)",93,"Construction equipment other than trucks (includes graders)",2019,2019,0,"No VIN Required",0,0,0,0,0,0,0,0,0,0,0,0,0,"No Trailing Units",77,"Not Reported",777777777,"Not Reported",77777777777,"Not Reported",2,"10,001 lbs - 26,000 lbs",1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",98,"Unknown Cargo Body Type",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",5,"5 Clock Point",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
32,"Nevada",320109,5,1,0,"None",9,9,7,"July",10,"10:00am-10:59am",29,29,18,"Other Object (not fixed)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",32,"Nevada",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",7,"Dodge",402,"Dodge Durango (1998-2003 only; see model 422 for 2004 on)",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",1998,1998,"1B4HS28Y3WF1","1B4HS28Y3WF1",1,"B",4,"H","S",2,8,"Y",3,"W","F",1,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",98,"Not Reported",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
